year,month,weekday,weekday_str,tpep_pickup_datetime,tpep_dropoff_datetime,trip_duration_sec,trip_distance,PULocationID,DOLocationID,RatecodeID,payment_type,fare_amount,extra,tolls_amount,fixed_taxes,ttl_am_without_tips
2017,4,0,Mon,2017-04-03 07:57:00,2017-04-03 08:02:26,326.0,1.07,186,246,1,2,5.5,0.0,0.0,0.8,6.3
2017,4,0,Mon,2017-04-03 08:19:16,2017-04-03 08:22:49,213.0,0.59,237,141,1,2,4.5,0.0,0.0,0.8,5.3
2017,4,0,Mon,2017-04-03 08:24:36,2017-04-03 08:34:55,619.0,1.36,100,233,1,1,8.0,0.0,0.0,0.8,10.56
2017,4,0,Mon,2017-04-03 08:50:51,2017-04-03 08:54:25,214.0,0.58,140,141,1,2,4.5,0.0,0.0,0.8,5.3
2017,4,0,Mon,2017-04-03 08:51:41,2017-04-03 08:55:46,245.0,1.71,262,233,1,1,6.5,0.0,0.0,0.8,8.05
2017,4,0,Mon,2017-04-03 09:04:18,2017-04-03 09:20:09,951.0,1.6,141,163,1,1,11.0,0.0,0.0,0.8,13.5
2017,4,0,Mon,2017-04-03 09:16:37,2017-04-03 09:29:55,798.0,1.85,164,246,1,1,9.5,0.0,0.0,0.8,11.8
2017,4,0,Mon,2017-04-03 09:54:21,2017-04-03 10:17:00,1359.0,4.0,48,231,1,2,18.0,0.0,0.0,0.8,18.8
2017,4,0,Mon,2017-04-03 10:00:20,2017-04-03 10:07:23,423.0,0.92,164,162,1,2,6.0,0.0,0.0,0.8,6.8
2017,4,0,Mon,2017-04-03 10:10:55,2017-04-03 10:16:13,318.0,0.3,229,233,1,2,5.0,0.0,0.0,0.8,5.8
2017,4,0,Mon,2017-04-03 10:11:28,2017-04-03 10:15:06,218.0,0.9,166,151,1,2,5.0,0.0,0.0,0.8,5.8
2017,4,0,Mon,2017-04-03 11:36:24,2017-04-03 11:40:06,222.0,0.5,41,74,1,2,4.5,0.0,0.0,0.8,5.3
2017,4,0,Mon,2017-04-03 12:16:36,2017-04-03 12:33:33,1017.0,1.3,186,230,1,1,11.5,0.0,0.0,0.8,14.75
2017,4,0,Mon,2017-04-03 12:26:01,2017-04-03 12:49:51,1430.0,4.75,13,230,1,1,19.0,0.0,0.0,0.8,24.75
2017,4,0,Mon,2017-04-03 12:54:03,2017-04-03 13:10:15,972.0,2.3,237,164,1,2,12.5,0.0,0.0,0.8,13.3
2017,4,0,Mon,2017-04-03 14:00:26,2017-04-03 14:23:17,1371.0,3.7,87,230,1,2,16.5,0.0,0.0,0.8,17.3
2017,4,0,Mon,2017-04-03 14:13:21,2017-04-03 14:34:50,1289.0,2.54,141,141,1,2,15.0,0.0,0.0,0.8,15.8
2017,4,0,Mon,2017-04-03 14:46:50,2017-04-03 14:51:18,268.0,0.8,211,125,1,1,5.0,0.0,0.0,0.8,6.8
2017,4,0,Mon,2017-04-03 14:54:58,2017-04-03 15:07:11,733.0,1.58,186,162,1,1,9.5,0.0,0.0,0.8,13.39
2017,4,0,Mon,2017-04-03 15:37:53,2017-04-03 16:44:33,4000.0,26.39,132,261,2,1,52.0,0.0,5.76,0.8,70.27
2017,4,0,Mon,2017-04-03 16:00:46,2017-04-03 16:30:40,1794.0,4.8,186,87,1,1,21.5,1.0,0.0,0.8,27.95
2017,4,0,Mon,2017-04-03 16:15:51,2017-04-03 16:37:24,1293.0,2.7,158,170,1,1,15.0,0.0,0.0,0.8,18.95
2017,4,0,Mon,2017-04-03 16:18:14,2017-04-03 16:23:24,310.0,0.83,229,229,1,2,5.5,1.0,0.0,0.8,7.3
2017,4,0,Mon,2017-04-03 16:19:24,2017-04-03 16:22:14,170.0,0.71,237,236,1,1,4.5,1.0,0.0,0.8,7.3
2017,4,0,Mon,2017-04-03 16:50:44,2017-04-03 16:56:00,316.0,1.4,141,236,1,1,6.5,1.0,0.0,0.8,10.35
2017,4,0,Mon,2017-04-03 16:57:32,2017-04-03 17:13:05,933.0,1.3,162,50,1,2,10.5,1.0,0.0,0.8,12.3
2017,4,0,Mon,2017-04-03 17:02:38,2017-04-03 17:10:36,478.0,1.3,107,233,1,1,7.0,1.0,0.0,0.8,10.55
2017,4,0,Mon,2017-04-03 17:41:32,2017-04-03 17:49:07,455.0,1.1,234,100,1,1,7.0,0.0,0.0,0.8,8.97
2017,4,0,Mon,2017-04-03 18:02:28,2017-04-03 18:21:22,1134.0,2.64,100,113,1,1,14.0,1.0,0.0,0.8,18.96
2017,4,0,Mon,2017-04-03 18:34:46,2017-04-03 18:48:58,852.0,1.82,41,116,1,1,11.0,1.0,0.0,0.8,14.3
2017,4,0,Mon,2017-04-03 18:34:58,2017-04-03 18:41:35,397.0,1.2,239,142,1,1,7.0,1.0,0.0,0.8,10.55
2017,4,0,Mon,2017-04-03 18:39:13,2017-04-03 18:48:26,553.0,1.4,148,107,1,1,8.0,1.0,0.0,0.8,9.8
2017,4,0,Mon,2017-04-03 18:42:57,2017-04-03 18:48:25,328.0,0.7,263,236,1,2,5.5,1.0,0.0,0.8,7.3
2017,4,0,Mon,2017-04-03 18:43:29,2017-04-03 18:51:03,454.0,3.5,132,10,1,2,12.0,1.0,0.0,0.8,13.8
2017,4,0,Mon,2017-04-03 18:50:21,2017-04-03 18:57:33,432.0,1.3,162,164,1,1,7.0,1.0,0.0,0.8,10.12
2017,4,0,Mon,2017-04-03 18:57:15,2017-04-03 19:24:03,1608.0,4.3,234,33,1,1,18.5,1.0,0.0,0.8,24.35
2017,4,0,Mon,2017-04-03 19:06:18,2017-04-03 19:16:56,638.0,1.54,163,100,1,1,9.0,1.0,0.0,0.8,12.8
2017,4,0,Mon,2017-04-03 19:07:10,2017-04-03 19:20:10,780.0,2.6,161,263,1,1,11.0,1.0,0.0,0.8,15.36
2017,4,0,Mon,2017-04-03 19:08:15,2017-04-03 19:21:33,798.0,2.66,161,151,1,1,12.0,1.0,0.0,0.8,17.25
2017,4,0,Mon,2017-04-03 19:14:31,2017-04-03 19:30:17,946.0,1.67,158,144,1,1,11.0,1.0,0.0,0.8,14.8
2017,4,0,Mon,2017-04-03 19:16:42,2017-04-03 19:28:34,712.0,1.73,263,229,1,2,9.5,1.0,0.0,0.8,11.3
2017,4,0,Mon,2017-04-03 19:21:16,2017-04-03 19:26:31,315.0,0.84,68,249,1,1,5.5,1.0,0.0,0.8,8.76
2017,4,0,Mon,2017-04-03 19:35:58,2017-04-03 19:41:23,325.0,1.11,143,246,1,1,6.0,1.0,0.0,0.8,9.36
2017,4,0,Mon,2017-04-03 19:37:36,2017-04-03 19:47:03,567.0,1.5,144,90,1,1,8.5,1.0,0.0,0.8,12.35
2017,4,0,Mon,2017-04-03 20:22:15,2017-04-03 20:36:08,833.0,3.88,107,209,1,1,14.0,0.5,0.0,0.8,18.36
2017,4,0,Mon,2017-04-03 20:42:56,2017-04-03 20:53:53,657.0,1.95,114,170,1,1,9.5,0.5,0.0,0.8,12.96
2017,4,0,Mon,2017-04-03 21:33:14,2017-04-03 21:42:38,564.0,2.04,230,236,1,2,9.0,0.5,0.0,0.8,10.3
2017,4,0,Mon,2017-04-03 21:36:14,2017-04-03 21:58:30,1336.0,11.14,138,229,1,1,32.0,0.5,5.76,0.8,46.87
2017,4,0,Mon,2017-04-03 23:41:26,2017-04-03 23:58:58,1052.0,6.6,231,141,1,1,21.0,0.5,0.0,0.8,26.75
2017,4,1,Tue,2017-04-04 00:16:07,2017-04-04 00:26:32,625.0,2.1,249,170,1,2,10.0,0.5,0.0,0.8,11.3
2017,4,1,Tue,2017-04-04 00:21:10,2017-04-04 00:30:05,535.0,2.92,48,238,1,1,10.5,0.5,0.0,0.8,14.16
2017,4,1,Tue,2017-04-04 03:34:09,2017-04-04 03:54:15,1206.0,4.8,148,37,1,2,18.0,0.5,0.0,0.8,19.3
2017,4,1,Tue,2017-04-04 04:18:28,2017-04-04 04:34:10,942.0,4.53,100,74,1,2,15.5,0.5,0.0,0.8,16.8
2017,4,1,Tue,2017-04-04 04:43:14,2017-04-04 04:48:40,326.0,0.9,186,137,1,2,6.0,0.5,0.0,0.8,7.3
2017,4,1,Tue,2017-04-04 04:56:33,2017-04-04 04:59:41,188.0,1.0,107,137,1,1,5.0,0.5,0.0,0.8,7.3
2017,4,1,Tue,2017-04-04 05:29:59,2017-04-04 05:35:17,318.0,1.73,224,162,1,1,7.0,0.5,0.0,0.8,9.3
2017,4,1,Tue,2017-04-04 06:49:17,2017-04-04 06:56:17,420.0,1.9,148,137,1,1,8.0,0.0,0.0,0.8,9.8
2017,4,1,Tue,2017-04-04 06:51:36,2017-04-04 07:09:32,1076.0,4.07,186,43,1,1,16.0,0.0,0.0,0.8,16.8
2017,4,1,Tue,2017-04-04 07:22:56,2017-04-04 07:27:24,268.0,0.8,140,140,1,2,5.0,0.0,0.0,0.8,5.8
2017,4,1,Tue,2017-04-04 08:00:22,2017-04-04 08:05:36,314.0,0.82,137,162,1,1,5.5,0.0,0.0,0.8,7.3
2017,4,1,Tue,2017-04-04 08:39:49,2017-04-04 08:49:55,606.0,1.4,237,163,1,1,8.5,0.0,0.0,0.8,10.7
2017,4,1,Tue,2017-04-04 08:57:30,2017-04-04 09:07:12,582.0,1.87,141,75,1,1,9.0,0.0,0.0,0.8,10.8
2017,4,1,Tue,2017-04-04 09:29:53,2017-04-04 09:38:14,501.0,0.7,186,48,1,1,7.0,0.0,0.0,0.8,9.36
2017,4,1,Tue,2017-04-04 09:52:34,2017-04-04 09:58:22,348.0,0.7,90,246,1,1,5.5,0.0,0.0,0.8,7.55
2017,4,1,Tue,2017-04-04 10:00:00,2017-04-04 10:06:51,411.0,0.2,229,233,1,1,5.5,0.0,0.0,0.8,7.3
2017,4,1,Tue,2017-04-04 10:26:23,2017-04-04 10:52:55,1592.0,16.7,148,132,2,1,52.0,0.0,0.0,0.8,63.35
2017,4,1,Tue,2017-04-04 10:40:14,2017-04-04 10:53:18,784.0,2.03,48,234,1,1,10.0,0.0,0.0,0.8,14.04
2017,4,1,Tue,2017-04-04 11:40:59,2017-04-04 12:09:06,1687.0,4.46,48,231,1,2,20.5,0.0,0.0,0.8,21.3
2017,4,1,Tue,2017-04-04 12:52:23,2017-04-04 13:13:15,1252.0,2.5,48,113,1,1,14.0,0.0,0.0,0.8,17.75
2017,4,1,Tue,2017-04-04 12:56:09,2017-04-04 13:08:41,752.0,1.3,186,161,1,1,9.0,0.0,0.0,0.8,12.25
2017,4,1,Tue,2017-04-04 13:02:21,2017-04-04 13:08:39,378.0,1.35,239,43,1,1,7.0,0.0,0.0,0.8,9.75
2017,4,1,Tue,2017-04-04 13:17:42,2017-04-04 13:29:53,731.0,1.7,158,186,1,1,9.5,0.0,0.0,0.8,11.8
2017,4,1,Tue,2017-04-04 13:42:57,2017-04-04 14:14:03,1866.0,4.38,249,236,1,2,21.0,0.0,0.0,0.8,21.8
2017,4,1,Tue,2017-04-04 13:51:42,2017-04-04 14:15:02,1400.0,3.09,100,140,1,1,16.0,0.0,0.0,0.8,21.0
2017,4,1,Tue,2017-04-04 13:57:52,2017-04-04 14:07:58,606.0,2.0,163,43,1,1,9.0,0.0,0.0,0.8,12.25
2017,4,1,Tue,2017-04-04 14:08:21,2017-04-04 14:18:36,615.0,1.01,236,141,1,2,8.0,0.0,0.0,0.8,8.8
2017,4,1,Tue,2017-04-04 15:23:53,2017-04-04 15:32:17,504.0,0.95,186,230,1,2,7.0,0.0,0.0,0.8,7.8
2017,4,1,Tue,2017-04-04 15:47:13,2017-04-04 16:19:58,1965.0,12.2,87,138,1,1,35.0,0.0,5.76,0.8,51.91
2017,4,1,Tue,2017-04-04 15:56:51,2017-04-04 16:06:59,608.0,1.0,162,48,1,1,8.0,1.0,0.0,0.8,11.75
2017,4,1,Tue,2017-04-04 16:22:03,2017-04-04 16:35:30,807.0,2.2,163,90,1,2,10.5,1.0,0.0,0.8,12.3
2017,4,1,Tue,2017-04-04 17:02:58,2017-04-04 17:10:02,424.0,1.24,140,236,1,1,7.0,1.0,0.0,0.8,10.56
2017,4,1,Tue,2017-04-04 17:20:10,2017-04-04 17:23:38,208.0,0.7,141,263,1,1,4.5,1.0,0.0,0.8,7.85
2017,4,1,Tue,2017-04-04 17:21:55,2017-04-04 17:33:14,679.0,1.3,87,88,1,2,8.5,1.0,0.0,0.8,10.3
2017,4,1,Tue,2017-04-04 17:27:11,2017-04-04 17:34:02,411.0,1.41,238,166,1,1,7.5,1.0,0.0,0.8,11.16
2017,4,1,Tue,2017-04-04 17:39:10,2017-04-04 17:52:33,803.0,2.09,144,234,1,1,10.5,1.0,0.0,0.8,14.76
2017,4,1,Tue,2017-04-04 18:03:01,2017-04-04 18:11:11,490.0,1.7,140,236,1,2,8.0,1.0,0.0,0.8,9.8
2017,4,1,Tue,2017-04-04 18:09:55,2017-04-04 18:17:39,464.0,1.98,239,166,1,2,8.0,1.0,0.0,0.8,9.8
2017,4,1,Tue,2017-04-04 18:17:24,2017-04-04 18:27:19,595.0,1.45,211,79,1,2,8.0,1.0,0.0,0.8,9.8
2017,4,1,Tue,2017-04-04 18:22:33,2017-04-04 19:00:04,2251.0,17.4,132,162,2,1,52.0,4.5,5.76,0.8,75.66
2017,4,1,Tue,2017-04-04 18:37:23,2017-04-04 18:52:03,880.0,1.44,162,246,1,1,10.5,1.0,0.0,0.8,12.3
2017,4,1,Tue,2017-04-04 19:13:20,2017-04-04 19:24:04,644.0,1.5,90,114,1,1,8.5,1.0,0.0,0.8,12.35
2017,4,1,Tue,2017-04-04 19:33:00,2017-04-04 19:43:49,649.0,1.4,211,79,1,1,8.0,1.0,0.0,0.8,11.75
2017,4,1,Tue,2017-04-04 20:12:42,2017-04-04 20:41:37,1735.0,8.1,237,95,1,1,27.5,0.5,0.0,0.8,34.55
2017,4,1,Tue,2017-04-04 20:18:58,2017-04-04 20:28:26,568.0,0.9,230,229,1,1,7.5,0.5,0.0,0.8,10.55
2017,4,1,Tue,2017-04-04 20:26:10,2017-04-04 20:36:52,642.0,1.7,100,249,1,1,9.0,0.5,0.0,0.8,12.35
2017,4,1,Tue,2017-04-04 20:44:37,2017-04-04 20:46:25,108.0,0.38,234,234,1,2,3.5,0.5,0.0,0.8,4.8
2017,4,1,Tue,2017-04-04 20:49:56,2017-04-04 21:05:49,953.0,4.3,161,74,1,1,15.0,0.5,0.0,0.8,17.3
2017,4,1,Tue,2017-04-04 20:53:04,2017-04-04 21:23:07,1803.0,18.0,132,148,2,1,52.0,0.0,0.0,0.8,57.3
2017,4,1,Tue,2017-04-04 21:05:32,2017-04-04 21:29:28,1436.0,4.56,246,65,1,1,19.0,0.5,0.0,0.8,20.3
2017,4,1,Tue,2017-04-04 21:14:35,2017-04-04 21:19:00,265.0,0.7,249,231,1,2,5.0,0.5,0.0,0.8,6.3
2017,4,1,Tue,2017-04-04 21:47:17,2017-04-04 21:56:39,562.0,2.0,163,234,1,1,9.0,0.5,0.0,0.8,12.35
2017,4,1,Tue,2017-04-04 21:53:39,2017-04-04 21:56:48,189.0,0.9,230,43,1,2,5.0,0.5,0.0,0.8,6.3
2017,4,1,Tue,2017-04-04 22:04:43,2017-04-04 22:20:35,952.0,3.2,237,79,1,1,13.0,0.5,0.0,0.8,16.3
2017,4,1,Tue,2017-04-04 22:24:11,2017-04-04 22:34:24,613.0,1.4,249,148,1,2,8.5,0.5,0.0,0.8,9.8
2017,4,1,Tue,2017-04-04 22:49:32,2017-04-04 23:14:48,1516.0,10.7,138,239,1,1,32.5,0.5,5.76,0.8,47.46
2017,4,1,Tue,2017-04-04 22:54:57,2017-04-04 23:02:11,434.0,1.7,181,52,1,1,7.5,0.5,0.0,0.8,11.4
2017,4,1,Tue,2017-04-04 23:00:02,2017-04-04 23:02:36,154.0,0.2,237,162,2,1,52.0,0.0,5.76,0.8,70.26
2017,4,1,Tue,2017-04-04 23:19:30,2017-04-04 23:32:42,792.0,3.8,88,90,1,1,14.0,0.5,0.0,0.8,18.35
2017,4,2,Wed,2017-04-05 00:20:03,2017-04-05 00:29:30,567.0,1.5,234,249,1,1,8.0,0.5,0.0,0.8,11.15
2017,4,2,Wed,2017-04-05 00:23:33,2017-04-05 00:46:24,1371.0,7.3,48,54,1,1,24.0,0.5,5.76,0.8,31.06
2017,4,2,Wed,2017-04-05 00:36:17,2017-04-05 01:01:55,1538.0,6.0,125,238,1,1,22.0,0.5,0.0,0.8,30.25
2017,4,2,Wed,2017-04-05 01:41:38,2017-04-05 01:46:57,319.0,1.34,137,113,1,2,6.5,0.5,0.0,0.8,7.8
2017,4,2,Wed,2017-04-05 05:28:19,2017-04-05 05:37:22,543.0,3.24,148,162,1,1,11.0,0.5,0.0,0.8,15.38
2017,4,2,Wed,2017-04-05 06:46:44,2017-04-05 06:55:46,542.0,1.25,48,161,1,1,7.5,0.0,0.0,0.8,10.79
2017,4,2,Wed,2017-04-05 07:03:46,2017-04-05 07:14:23,637.0,1.4,113,186,1,1,9.0,0.0,0.0,0.8,11.75
2017,4,2,Wed,2017-04-05 07:15:47,2017-04-05 07:26:18,631.0,2.55,262,163,1,1,10.0,0.0,0.0,0.8,12.96
2017,4,2,Wed,2017-04-05 07:19:16,2017-04-05 07:25:42,386.0,1.59,236,162,1,1,7.0,0.0,0.0,0.8,9.36
2017,4,2,Wed,2017-04-05 07:47:32,2017-04-05 07:53:31,359.0,1.1,164,90,1,1,6.0,0.0,0.0,0.8,8.16
2017,4,2,Wed,2017-04-05 08:15:29,2017-04-05 08:39:01,1412.0,1.89,236,141,1,2,15.0,0.0,0.0,0.8,15.8
2017,4,2,Wed,2017-04-05 08:33:10,2017-04-05 08:36:18,188.0,0.4,237,237,1,1,4.0,0.0,0.0,0.8,5.75
2017,4,2,Wed,2017-04-05 08:39:07,2017-04-05 08:49:50,643.0,0.6,161,237,1,2,7.5,0.0,0.0,0.8,8.3
2017,4,2,Wed,2017-04-05 09:12:59,2017-04-05 09:19:49,410.0,1.91,158,246,1,1,8.0,0.0,0.0,0.8,11.0
2017,4,2,Wed,2017-04-05 09:25:35,2017-04-05 09:40:15,880.0,2.3,263,142,1,1,10.5,0.0,0.0,0.8,13.56
2017,4,2,Wed,2017-04-05 09:50:20,2017-04-05 10:04:33,853.0,2.66,236,41,1,1,12.5,0.0,0.0,0.8,17.29
2017,4,2,Wed,2017-04-05 10:06:55,2017-04-05 10:19:54,779.0,1.38,261,125,1,1,9.5,0.0,0.0,0.8,11.8
2017,4,2,Wed,2017-04-05 10:13:31,2017-04-05 10:15:50,139.0,0.4,230,100,1,2,3.5,0.0,0.0,0.8,4.3
2017,4,2,Wed,2017-04-05 10:27:32,2017-04-05 10:46:55,1163.0,5.41,50,75,1,1,19.0,0.0,0.0,0.8,23.76
2017,4,2,Wed,2017-04-05 10:37:25,2017-04-05 10:57:08,1183.0,2.9,238,48,1,2,14.5,0.0,0.0,0.8,15.3
2017,4,2,Wed,2017-04-05 10:59:25,2017-04-05 11:23:23,1438.0,2.91,48,158,1,1,16.0,0.0,0.0,0.8,17.8
2017,4,2,Wed,2017-04-05 11:09:25,2017-04-05 11:19:10,585.0,1.4,186,158,1,1,8.0,0.0,0.0,0.8,10.55
2017,4,2,Wed,2017-04-05 11:12:31,2017-04-05 11:26:07,816.0,1.1,264,264,1,2,9.5,0.0,0.0,0.8,10.3
2017,4,2,Wed,2017-04-05 11:23:36,2017-04-05 11:38:21,885.0,1.67,236,161,1,1,11.0,0.0,0.0,0.8,12.8
2017,4,2,Wed,2017-04-05 12:17:41,2017-04-05 12:30:03,742.0,1.39,237,170,1,1,9.0,0.0,0.0,0.8,11.76
2017,4,2,Wed,2017-04-05 13:14:44,2017-04-05 13:44:48,1804.0,3.63,231,161,1,1,20.0,0.0,0.0,0.8,24.96
2017,4,2,Wed,2017-04-05 13:23:22,2017-04-05 13:29:23,361.0,0.49,140,237,1,1,5.5,0.0,0.0,0.8,7.56
2017,4,2,Wed,2017-04-05 13:26:52,2017-04-05 13:47:03,1211.0,2.2,237,170,1,2,13.5,0.0,0.0,0.8,14.3
2017,4,2,Wed,2017-04-05 13:54:30,2017-04-05 13:59:13,283.0,0.67,75,236,1,2,5.0,0.0,0.0,0.8,5.8
2017,4,2,Wed,2017-04-05 14:20:59,2017-04-05 14:28:55,476.0,1.36,231,211,1,1,7.5,0.0,0.0,0.8,9.96
2017,4,2,Wed,2017-04-05 14:33:34,2017-04-05 14:54:46,1272.0,2.5,186,231,1,1,14.5,0.0,0.0,0.8,17.3
2017,4,2,Wed,2017-04-05 14:50:23,2017-04-05 14:57:44,441.0,0.67,237,237,1,1,6.5,0.0,0.0,0.8,8.76
2017,4,2,Wed,2017-04-05 14:52:12,2017-04-05 15:13:56,1304.0,2.3,79,100,1,2,15.0,0.0,0.0,0.8,15.8
2017,4,2,Wed,2017-04-05 15:04:06,2017-04-05 15:09:35,329.0,0.7,48,142,1,2,5.5,0.0,0.0,0.8,6.3
2017,4,2,Wed,2017-04-05 15:09:18,2017-04-05 15:17:03,465.0,0.88,237,162,1,1,6.5,0.0,0.0,0.8,8.76
2017,4,2,Wed,2017-04-05 15:34:54,2017-04-05 15:51:32,998.0,3.08,229,74,1,1,13.5,0.0,0.0,0.8,14.3
2017,4,2,Wed,2017-04-05 15:37:02,2017-04-05 16:05:27,1705.0,3.7,237,144,1,1,19.0,0.0,0.0,0.8,24.75
2017,4,2,Wed,2017-04-05 15:49:28,2017-04-05 16:58:21,4133.0,13.79,231,138,1,1,49.5,0.0,5.76,0.8,56.06
2017,4,2,Wed,2017-04-05 15:57:38,2017-04-05 16:07:38,600.0,1.94,162,236,1,1,9.0,0.0,0.0,0.8,11.76
2017,4,2,Wed,2017-04-05 16:32:32,2017-04-05 16:44:15,703.0,1.3,48,161,1,2,9.0,1.0,0.0,0.8,10.8
2017,4,2,Wed,2017-04-05 16:36:54,2017-04-05 17:31:29,3275.0,11.3,161,138,1,1,39.0,1.0,5.76,0.8,55.87
2017,4,2,Wed,2017-04-05 17:06:27,2017-04-05 17:14:03,456.0,1.1,162,170,1,1,6.5,1.0,0.0,0.8,9.95
2017,4,2,Wed,2017-04-05 17:12:40,2017-04-05 17:31:00,1100.0,1.2,48,233,1,1,11.5,1.0,0.0,0.8,18.3
2017,4,2,Wed,2017-04-05 17:30:01,2017-04-05 17:42:05,724.0,1.44,138,138,1,1,9.0,1.0,0.0,0.8,12.96
2017,4,2,Wed,2017-04-05 17:32:40,2017-04-05 17:38:25,345.0,0.8,163,230,1,2,6.0,1.0,0.0,0.8,7.8
2017,4,2,Wed,2017-04-05 17:34:16,2017-04-05 17:43:40,564.0,1.17,236,237,1,1,8.0,1.0,0.0,0.8,10.8
2017,4,2,Wed,2017-04-05 18:01:59,2017-04-05 18:03:53,114.0,0.4,230,161,1,1,3.5,1.0,0.0,0.8,6.85
2017,4,2,Wed,2017-04-05 18:02:11,2017-04-05 18:10:21,490.0,0.62,233,230,1,1,6.5,1.0,0.0,0.8,9.96
2017,4,2,Wed,2017-04-05 18:16:52,2017-04-05 18:28:56,724.0,0.9,264,264,1,1,9.0,1.0,0.0,0.8,12.95
2017,4,2,Wed,2017-04-05 18:29:29,2017-04-05 18:31:30,121.0,0.73,236,236,1,1,4.0,1.0,0.0,0.8,5.8
2017,4,2,Wed,2017-04-05 18:48:10,2017-04-05 18:55:38,448.0,1.67,237,236,1,1,7.5,1.0,0.0,0.8,11.16
2017,4,2,Wed,2017-04-05 18:55:18,2017-04-05 18:59:38,260.0,1.0,237,263,1,2,5.5,1.0,0.0,0.8,7.3
2017,4,2,Wed,2017-04-05 19:13:52,2017-04-05 19:39:03,1511.0,6.0,161,88,1,1,22.0,1.0,0.0,0.8,27.37
2017,4,2,Wed,2017-04-05 19:17:02,2017-04-05 19:37:28,1226.0,1.7,264,164,1,1,13.0,1.0,0.0,0.8,17.76
2017,4,2,Wed,2017-04-05 19:22:11,2017-04-05 19:45:40,1409.0,5.6,262,144,1,1,21.0,1.0,0.0,0.8,27.35
2017,4,2,Wed,2017-04-05 19:26:24,2017-04-05 19:41:21,897.0,8.14,138,233,1,1,23.5,1.0,5.76,0.8,37.27
2017,4,2,Wed,2017-04-05 19:39:54,2017-04-05 19:44:19,265.0,0.54,161,229,1,1,4.5,1.0,0.0,0.8,7.3
2017,4,2,Wed,2017-04-05 19:44:25,2017-04-05 19:49:03,278.0,0.6,238,238,1,2,5.0,1.0,0.0,0.8,6.8
2017,4,2,Wed,2017-04-05 20:19:00,2017-04-05 20:48:29,1769.0,8.1,138,36,1,1,28.5,0.5,0.0,0.8,35.75
2017,4,2,Wed,2017-04-05 20:53:25,2017-04-05 21:02:37,552.0,1.68,263,75,1,1,8.5,0.5,0.0,0.8,11.76
2017,4,2,Wed,2017-04-05 20:53:35,2017-04-05 21:21:55,1700.0,10.43,186,127,1,1,32.5,0.5,0.0,0.8,40.56
2017,4,2,Wed,2017-04-05 21:05:42,2017-04-05 21:10:56,314.0,1.0,142,239,1,1,6.0,0.5,0.0,0.8,8.75
2017,4,2,Wed,2017-04-05 21:13:45,2017-04-05 21:18:13,268.0,0.73,231,211,1,1,5.0,0.5,0.0,0.8,7.56
2017,4,2,Wed,2017-04-05 21:37:55,2017-04-05 21:52:26,871.0,1.4,142,100,1,1,10.0,0.5,0.0,0.8,12.5
2017,4,2,Wed,2017-04-05 21:38:17,2017-04-05 21:45:31,434.0,1.38,230,43,1,2,7.0,0.5,0.0,0.8,8.3
2017,4,2,Wed,2017-04-05 21:39:33,2017-04-05 21:55:17,944.0,2.61,143,170,1,1,12.5,0.5,0.0,0.8,16.6
2017,4,2,Wed,2017-04-05 21:49:09,2017-04-05 21:59:00,591.0,1.9,246,170,1,1,9.0,0.5,0.0,0.8,12.85
2017,4,2,Wed,2017-04-05 21:49:27,2017-04-05 22:00:24,657.0,1.4,237,164,1,1,9.0,0.5,0.0,0.8,13.39
2017,4,2,Wed,2017-04-05 22:09:30,2017-04-05 22:12:28,178.0,0.72,137,233,1,2,4.5,0.5,0.0,0.8,5.8
2017,4,2,Wed,2017-04-05 22:52:16,2017-04-05 22:55:33,197.0,0.5,68,234,1,1,4.5,0.5,0.0,0.8,6.95
2017,4,2,Wed,2017-04-05 23:04:26,2017-04-05 23:10:29,363.0,1.0,79,211,1,1,6.5,0.5,0.0,0.8,9.35
2017,4,2,Wed,2017-04-05 23:08:07,2017-04-05 23:20:19,732.0,1.4,186,246,1,2,9.5,0.5,0.0,0.8,10.8
2017,4,2,Wed,2017-04-05 23:18:18,2017-04-05 23:53:53,2135.0,13.2,138,231,1,1,41.0,0.5,0.0,0.8,49.3
2017,4,2,Wed,2017-04-05 23:48:16,2017-04-05 23:49:38,82.0,0.4,237,236,1,1,3.5,0.5,0.0,0.8,5.8
2017,4,2,Wed,2017-04-05 23:53:19,2017-04-06 00:08:02,883.0,3.74,164,262,1,1,14.0,0.5,0.0,0.8,19.12
2017,4,3,Thu,2017-04-06 00:04:41,2017-04-06 00:15:28,647.0,1.8,161,170,1,1,9.0,0.5,0.0,0.8,12.35
2017,4,3,Thu,2017-04-06 00:50:41,2017-04-06 01:37:03,2782.0,20.7,132,33,1,1,60.0,0.5,0.0,0.8,73.55
2017,4,3,Thu,2017-04-06 02:45:19,2017-04-06 02:47:22,123.0,0.3,170,170,1,2,3.5,0.5,0.0,0.8,4.8
2017,4,3,Thu,2017-04-06 05:29:06,2017-04-06 05:38:49,583.0,3.65,79,140,1,1,12.5,0.5,0.0,0.8,16.56
2017,4,3,Thu,2017-04-06 05:56:33,2017-04-06 06:31:48,2115.0,16.51,132,9,1,2,47.0,0.5,0.0,0.8,48.3
2017,4,3,Thu,2017-04-06 06:38:30,2017-04-06 06:49:00,630.0,2.3,114,186,1,2,9.5,0.0,0.0,0.8,10.3
