Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,month,year,weekday_str,weekday,hour,trip_duration_sec,ttl_am_without_tips,ttl_am_raw,zcore_td,fixed_taxes
46209975,1,2017-05-30 09:25:22,2017-05-30 09:34:53,1,1.0,1,N,90,113,1,7.5,0.0,0.5,0.0,0.0,0.3,8.3,5,2017,Tue,1,9,571.0,8.3,8.3,-0.12185257658554095,0.8
9976831,2,2017-02-11 16:01:06,2017-02-11 16:16:10,6,2.04,1,N,238,263,1,11.0,0.0,0.5,2.36,0.0,0.3,16.52,2,2017,Sat,5,16,904.0,14.16,11.8,-0.03019376213963788,0.8
67977509,2,2017-08-11 11:21:15,2017-08-11 11:34:32,2,1.89,1,N,237,263,1,10.0,0.0,0.5,1.0,0.0,0.3,12.8,8,2017,Fri,4,11,797.0,11.8,10.8,-0.05964569350814127,0.8
57120484,2,2017-07-04 11:48:57,2017-07-04 11:59:27,2,2.31,1,N,48,224,1,9.5,0.0,0.5,1.0,0.0,0.3,12.3,7,2017,Tue,1,11,630.0,11.3,10.3,-0.10561272657860918,0.8
29131062,2,2017-04-08 07:06:42,2017-04-08 07:19:27,1,4.65,1,N,40,113,1,14.5,0.0,0.5,3.06,0.0,0.3,21.42,4,2017,Sat,5,7,765.0,18.36,15.3,-0.06845374774918901,0.8
92179976,2,2017-11-01 04:19:59,2017-11-01 04:31:17,1,3.02,1,N,170,262,1,11.5,0.5,0.5,1.0,0.0,0.3,14.8,11,2017,Wed,2,4,678.0,13.8,12.8,-0.09240064521703756,0.8
16670392,1,2017-03-11 09:53:00,2017-03-11 10:02:54,2,1.4,1,N,114,90,1,8.5,0.0,0.5,1.85,0.0,0.3,13.0,3,2017,Sat,5,9,594.0,11.15,9.3,-0.11552178759978789,0.8
108811707,2,2017-12-22 23:08:33,2017-12-22 23:17:50,5,1.8,1,N,161,263,1,9.0,0.5,0.5,1.03,0.0,0.3,12.36,12,2017,Fri,4,23,557.0,11.33,10.3,-0.12570610031599935,0.8
76946493,2,2017-09-13 11:07:20,2017-09-13 11:11:42,4,1.03,1,N,170,234,1,5.5,0.0,0.5,1.26,0.0,0.3,8.82,9,2017,Wed,2,11,262.0,7.56,6.3,-0.2069053503506582,0.8
104162962,2,2017-12-09 01:22:13,2017-12-09 01:29:55,1,1.7,1,N,186,163,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,12,2017,Sat,5,1,462.0,9.3,9.3,-0.15185501134410984,0.8
90777674,1,2017-10-27 17:22:28,2017-10-27 17:41:28,1,2.3,1,N,237,238,2,14.0,1.0,0.5,0.0,0.0,0.3,15.8,10,2017,Fri,4,17,1140.0,15.8,15.8,0.03476563788808922,0.8
8872428,2,2017-02-05 22:32:58,2017-02-05 22:43:37,1,1.98,1,N,186,224,1,9.5,0.5,0.5,2.16,0.0,0.3,15.12,2,2017,Sun,6,22,639.0,12.96,10.8,-0.1031354613233145,0.8
7124179,2,2017-01-31 21:38:23,2017-01-31 21:48:56,1,1.57,1,N,88,148,1,8.5,0.5,0.5,1.0,0.0,0.3,11.8,1,2017,Tue,1,21,633.0,10.8,9.8,-0.10478697149351095,0.8
82349964,1,2017-09-30 22:01:42,2017-09-30 22:21:06,1,2.1,1,N,144,90,1,13.0,0.5,0.5,2.0,0.0,0.3,18.3,9,2017,Sat,5,22,1164.0,16.3,14.3,0.041371678568875025,0.8
88115016,2,2017-10-19 13:11:50,2017-10-19 13:24:15,1,1.34,1,N,161,234,1,9.5,0.0,0.5,2.06,0.0,0.3,14.42,10,2017,Thu,3,13,745.0,12.36,10.3,-0.07395878164984385,0.8
29360313,2,2017-04-08 20:47:25,2017-04-08 20:49:41,1,0.33,1,N,113,113,1,3.5,0.5,0.5,0.96,0.0,0.3,6.72,4,2017,Sat,5,20,136.0,5.76,4.8,-0.2415870639247837,0.8
64683360,2,2017-07-30 18:48:48,2017-07-30 19:13:10,6,6.89,1,N,164,194,1,23.5,0.0,0.5,4.0,0.0,0.3,32.3,7,2017,Sun,6,18,1462.0,28.3,24.3,0.12339668368863213,0.8
43331399,1,2017-05-14 19:58:34,2017-05-14 20:10:35,4,2.1,1,N,100,224,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,5,2017,Sun,6,19,721.0,10.8,10.8,-0.08056482233062966,0.8
105819475,2,2017-12-14 03:18:08,2017-12-14 03:25:45,1,1.84,1,N,246,107,1,8.0,0.5,0.5,1.0,0.0,0.3,11.3,12,2017,Thu,3,3,457.0,10.3,9.3,-0.15323126981927354,0.8
107036553,2,2017-12-17 13:30:06,2017-12-17 13:49:06,1,3.14,1,N,238,141,1,14.5,0.0,0.5,1.11,0.0,0.3,17.52,12,2017,Sun,6,13,1140.0,16.41,15.3,0.03476563788808922,0.8
63250272,2,2017-07-25 21:36:20,2017-07-25 21:59:44,3,2.78,1,N,234,45,1,16.0,0.5,0.5,3.46,0.0,0.3,24.22,7,2017,Tue,1,21,1404.0,20.76,17.3,0.1074320853767331,0.8
10961037,2,2017-02-14 11:25:14,2017-02-14 11:33:29,1,0.73,1,N,249,186,1,7.0,0.0,0.5,1.56,0.0,0.3,10.92,2,2017,Tue,1,11,495.0,9.36,7.8,-0.14277170540802933,0.8
106728197,2,2017-12-16 16:02:02,2017-12-16 16:06:38,3,0.89,1,N,90,246,1,5.5,0.0,0.5,1.26,0.0,0.3,8.82,12,2017,Sat,5,16,276.0,7.56,6.3,-0.20305182662019983,0.8
44943451,2,2017-05-25 14:14:25,2017-05-25 14:34:47,1,2.2,1,N,151,263,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3,5,2017,Thu,3,14,1222.0,14.3,14.3,0.05733627688077406,0.8
39410594,2,2017-05-16 08:14:15,2017-05-16 08:34:03,3,3.52,1,N,161,166,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3,5,2017,Tue,1,8,1188.0,16.3,16.3,0.047977719249660836,0.8
36714731,2,2017-05-01 06:45:50,2017-05-01 06:50:02,1,0.91,1,N,236,237,1,5.5,0.0,0.5,1.26,0.0,0.3,8.82,5,2017,Mon,0,6,252.0,7.56,6.3,-0.20965786730098562,0.8
54078630,2,2017-06-25 03:04:06,2017-06-25 03:09:54,1,2.48,1,N,137,236,1,8.5,0.5,0.5,2.94,0.0,0.3,15.68,6,2017,Sun,6,3,348.0,12.74,9.8,-0.1832337045778424,0.8
7056962,1,2017-01-31 18:15:55,2017-01-31 18:22:04,1,1.0,1,N,24,238,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8,1,2017,Tue,1,18,369.0,7.8,7.8,-0.17745341898215483,0.8
45976163,2,2017-05-29 09:27:33,2017-05-29 09:30:28,3,0.72,1,N,249,125,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,5,2017,Mon,0,9,175.0,5.3,5.3,-0.23085224781850677,0.8
28613381,1,2017-04-06 20:51:34,2017-04-06 21:08:53,1,1.3,1,N,141,230,1,11.5,0.5,0.5,2.55,0.0,0.3,17.9,4,2017,Thu,3,20,1039.0,15.35,12.8,0.006965216689782282,0.8
93299992,2,2017-11-04 12:06:00,2017-11-04 12:25:53,1,2.84,1,N,234,186,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,11,2017,Sat,5,12,1193.0,10.8,10.8,0.04935397772482454,0.8
77313523,1,2017-09-14 14:02:11,2017-09-14 14:09:53,1,0.4,1,N,161,162,1,6.0,0.0,0.5,2.0,0.0,0.3,10.8,9,2017,Thu,3,14,462.0,8.8,6.8,-0.15185501134410984,0.8
68696593,2,2017-08-14 09:15:20,2017-08-14 09:33:34,2,2.52,1,N,142,236,1,14.0,0.0,0.5,3.7,0.0,0.3,22.2,8,2017,Mon,0,9,1094.0,18.5,14.8,0.02210405991658309,0.8
58456564,2,2017-07-09 13:50:10,2017-07-09 14:02:08,4,1.88,1,N,186,229,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,7,2017,Sun,6,13,718.0,10.3,10.3,-0.08139057741572789,0.8
81364437,1,2017-09-27 21:09:26,2017-09-27 21:38:31,1,3.9,1,N,162,232,2,19.5,0.5,0.5,0.0,0.0,0.3,20.8,9,2017,Wed,2,21,1745.0,20.8,20.8,0.2012929133828981,0.8
40737360,1,2017-05-19 20:13:34,2017-05-19 20:18:10,1,0.7,1,N,142,163,1,5.0,0.5,0.5,1.25,0.0,0.3,8.8,5,2017,Fri,4,20,276.0,7.55,6.3,-0.20305182662019983,0.8
34386539,1,2017-04-25 21:36:17,2017-04-25 21:57:07,1,7.5,1,N,140,13,1,24.0,0.5,0.5,3.0,0.0,0.3,31.3,4,2017,Tue,1,21,1250.0,28.3,25.3,0.06504332434169084,0.8
96679927,1,2017-11-14 21:22:21,2017-11-14 21:24:36,1,0.2,1,N,239,143,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,11,2017,Tue,1,21,135.0,4.8,4.8,-0.24186231561981644,0.8
44166485,1,2017-05-23 08:17:10,2017-05-23 08:30:59,1,2.1,1,N,125,170,1,11.0,0.0,0.5,2.35,0.0,0.3,16.5,5,2017,Tue,1,8,829.0,14.15,11.8,-0.050837639267093525,0.8
38405839,2,2017-05-05 23:27:44,2017-05-05 23:41:46,1,3.21,1,N,234,236,1,12.5,0.5,0.5,2.76,0.0,0.3,19.32,5,2017,Fri,4,23,842.0,16.56,13.8,-0.04725936723166788,0.8
76633998,2,2017-09-12 12:13:16,2017-09-12 12:20:18,1,0.79,1,N,262,263,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,9,2017,Tue,1,12,422.0,6.8,6.8,-0.1628650791454195,0.8
57129168,2,2017-07-04 12:35:19,2017-07-04 12:45:34,1,2.27,1,N,238,163,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,7,2017,Tue,1,12,615.0,10.8,10.8,-0.10974150200410031,0.8
45934647,1,2017-05-29 00:00:40,2017-05-29 00:14:04,1,2.6,1,N,186,137,1,11.5,0.5,0.5,1.5,0.0,0.3,15.8,5,2017,Mon,0,0,804.0,14.3,12.8,-0.05771893164291208,0.8
35683063,1,2017-04-11 17:19:43,2017-04-11 17:31:05,1,1.2,1,N,230,142,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8,4,2017,Tue,1,17,682.0,10.8,10.8,-0.0912996384369066,0.8
44666982,2,2017-05-24 18:25:12,2017-05-24 19:30:30,1,16.44,2,N,170,132,1,52.0,4.5,0.5,12.57,5.54,0.3,87.98,5,2017,Wed,2,18,3918.0,75.41,57.3,0.7994148466890464,0.8
7159042,1,2017-01-31 23:51:00,2017-02-01 00:03:35,1,3.1,1,N,170,231,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,1,2017,Tue,1,23,755.0,13.3,13.3,-0.07120626469951644,0.8
32388681,2,2017-04-20 13:29:35,2017-04-20 14:09:36,1,4.46,1,N,186,13,2,25.5,0.0,0.5,0.0,0.0,0.3,26.3,4,2017,Thu,3,13,2401.0,26.3,26.3,0.38185802532437685,0.8
29264860,2,2017-04-08 15:56:54,2017-04-08 16:05:56,1,0.74,1,N,163,162,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,4,2017,Sat,5,15,542.0,7.8,7.8,-0.12983487574149047,0.8
113330010,1,2017-01-07 12:17:24,2017-01-07 12:28:47,1,1.5,1,N,229,142,1,8.5,0.0,0.5,2.75,0.0,0.3,14.8,1,2017,Sat,5,12,683.0,12.05,9.3,-0.09102438674187385,0.8
112605581,2,2017-01-18 21:35:00,2017-01-18 21:57:23,1,5.27,1,N,113,238,2,19.5,0.5,0.5,0.0,0.0,0.3,20.8,1,2017,Wed,2,21,1343.0,20.8,20.8,0.09064173197973584,0.8
55399351,2,2017-06-06 07:12:25,2017-06-06 07:28:36,1,3.88,1,N,231,189,1,15.5,0.0,0.5,3.26,0.0,0.3,22.82,6,2017,Tue,1,7,971.0,19.56,16.3,-0.01175189857244417,0.8
6397249,1,2017-01-22 18:33:35,2017-01-22 18:51:12,1,3.0,1,N,186,238,1,14.0,0.0,0.5,2.95,0.0,0.3,20.7,1,2017,Sun,6,18,1057.0,17.75,14.8,0.011919747200371637,0.8
49004655,1,2017-06-07 08:21:59,2017-06-07 08:29:12,1,0.8,1,N,237,236,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,6,2017,Wed,2,8,433.0,7.3,7.3,-0.15983731050005934,0.8
79316612,1,2017-09-21 07:37:56,2017-09-21 07:44:03,1,0.4,1,N,229,162,1,5.5,0.0,0.5,1.25,0.0,0.3,8.8,9,2017,Thu,3,7,367.0,7.55,6.3,-0.17800392237222032,0.8
14702148,2,2017-02-24 06:57:11,2017-02-24 07:06:48,2,2.42,1,N,79,161,1,9.5,0.0,0.5,2.06,0.0,0.3,14.42,2,2017,Fri,4,6,577.0,12.36,12.25,-0.1202010664153445,0.8
105479824,2,2017-12-13 07:37:07,2017-12-13 07:48:34,1,1.53,1,N,68,161,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,12,2017,Wed,2,7,687.0,9.8,9.8,-0.08992337996174289,0.8
8329144,2,2017-02-04 10:42:11,2017-02-04 10:49:33,5,1.2,1,N,107,113,1,6.5,0.0,0.5,1.46,0.0,0.3,10.22,2,2017,Sat,5,10,442.0,8.76,7.3,-0.15736004524476466,0.8
12950945,1,2017-02-18 12:28:20,2017-02-18 12:45:49,1,2.7,1,N,142,161,1,14.0,0.0,0.5,4.4,0.0,0.3,23.6,2,2017,Sat,5,12,1049.0,19.2,14.8,0.009717733640109702,0.8
84584759,2,2017-10-08 02:13:40,2017-10-08 02:25:19,1,2.72,1,N,148,97,1,12.0,0.5,0.5,2.66,0.0,0.3,18.62,10,2017,Sun,6,2,699.0,15.96,13.3,-0.08662035962134998,0.8
106351016,2,2017-12-15 15:51:02,2017-12-15 16:01:17,1,0.76,1,N,263,263,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,12,2017,Fri,4,15,615.0,8.3,8.3,-0.10974150200410031,0.8
53051176,2,2017-06-22 11:56:37,2017-06-22 11:59:23,1,0.66,1,N,48,48,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,6,2017,Thu,3,11,166.0,5.3,5.3,-0.23332951307380145,0.8
88201172,1,2017-10-19 18:51:55,2017-10-19 19:04:50,1,0.8,1,N,170,230,1,9.0,1.0,0.5,2.15,0.0,0.3,15.1,10,2017,Thu,3,18,775.0,12.95,10.8,-0.06570123079886159,0.8
1025273,1,2017-01-04 15:25:45,2017-01-04 15:34:41,1,1.2,1,N,68,234,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,1,2017,Wed,2,15,536.0,8.3,8.3,-0.13148638591168693,0.8
19788067,2,2017-03-09 08:14:17,2017-03-09 08:27:29,2,2.0,1,N,113,246,1,10.5,0.0,0.5,1.92,0.0,0.3,15.14,3,2017,Thu,3,8,792.0,13.22,11.3,-0.06102195198330498,0.8
93725840,2,2017-11-05 17:10:11,2017-11-05 17:26:28,2,0.47,1,N,163,163,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,11,2017,Sun,6,17,977.0,11.3,11.3,-0.010100388402247718,0.8
26072026,2,2017-03-30 22:30:52,2017-03-30 22:43:19,3,1.49,1,N,161,48,1,9.5,0.5,0.5,2.7,0.0,0.3,16.2,3,2017,Thu,3,22,747.0,13.5,10.8,-0.07340827825977837,0.8
24733240,2,2017-03-24 21:44:36,2017-03-24 21:47:36,1,0.5,1,N,164,263,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,3,2017,Fri,4,21,180.0,5.3,5.3,-0.22947598934334307,0.8
108381649,1,2017-12-21 17:57:57,2017-12-21 18:32:19,1,5.0,1,N,138,53,1,23.0,1.0,0.5,5.0,0.0,0.3,34.8,12,2017,Thu,3,17,2062.0,29.8,24.8,0.2885477007082773,0.8
91716349,2,2017-10-30 15:29:52,2017-10-30 15:54:09,1,2.74,1,N,237,238,1,16.0,0.0,0.5,2.0,0.0,0.3,20.8,10,2017,Mon,0,15,1457.0,18.8,16.8,0.12202042521346843,0.8
107174958,2,2017-12-17 22:09:29,2017-12-17 22:23:05,3,3.76,1,N,79,262,1,13.5,0.5,0.5,2.22,0.0,0.3,19.24,12,2017,Sun,6,22,816.0,17.02,14.8,-0.054415911302519174,0.8
67795544,2,2017-08-10 19:49:53,2017-08-10 20:08:40,1,2.59,1,N,162,114,1,13.0,1.0,0.5,2.96,0.0,0.3,20.72,8,2017,Thu,3,19,1127.0,17.76,14.8,0.031187365852663573,0.8
56776251,1,2017-07-02 14:29:47,2017-07-02 14:35:47,1,1.7,1,N,186,50,1,7.0,0.0,0.5,1.0,0.0,0.3,9.8,7,2017,Sun,6,14,360.0,8.8,7.8,-0.1799306842374495,0.8
90638092,2,2017-10-27 10:00:14,2017-10-27 10:26:32,1,3.21,1,N,161,144,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3,10,2017,Fri,4,10,1578.0,18.3,18.3,0.1553258803124302,0.8
104150230,2,2017-12-09 00:16:19,2017-12-09 00:23:54,2,2.06,1,N,230,239,1,8.5,0.5,0.5,0.0,0.0,0.3,9.8,12,2017,Sat,5,0,455.0,9.8,9.8,-0.15378177320933903,0.8
59356190,2,2017-07-12 17:53:54,2017-07-12 18:19:15,1,2.79,1,N,162,236,2,17.0,1.0,0.5,0.0,0.0,0.3,18.8,7,2017,Wed,2,17,1521.0,18.8,18.8,0.13963653369556392,0.8
6995660,2,2017-01-31 14:31:39,2017-01-31 14:37:28,1,0.7,1,N,249,113,1,5.5,0.0,0.5,1.58,0.0,0.3,9.46,1,2017,Tue,1,14,349.0,7.88,6.3,-0.18295845288280968,0.8
2907741,1,2017-01-11 16:29:49,2017-01-11 16:55:29,1,3.2,1,N,137,142,1,17.0,1.0,0.5,2.2,0.0,0.3,23.2,1,2017,Wed,2,16,1540.0,21.0,18.8,0.144866315901186,0.8
98378613,2,2017-11-19 22:49:57,2017-11-19 22:54:38,1,1.05,1,N,239,238,1,6.0,0.5,0.5,2.0,0.0,0.3,11.3,11,2017,Sun,6,22,281.0,9.3,7.3,-0.20167556814503612,0.8
107830581,2,2017-12-20 01:37:37,2017-12-20 01:50:21,1,2.83,1,N,68,48,1,11.5,0.5,0.5,1.5,0.0,0.3,15.8,12,2017,Wed,2,1,764.0,14.3,12.8,-0.06872899944422176,0.8
81135755,1,2017-09-27 09:39:24,2017-09-27 09:50:53,2,0.9,1,N,186,246,1,8.5,0.0,0.5,1.85,0.0,0.3,13.0,9,2017,Wed,2,9,689.0,11.15,9.3,-0.0893728765716774,0.8
59535272,2,2017-07-13 08:11:34,2017-07-13 08:34:08,1,2.56,1,N,161,113,1,15.0,0.0,0.5,3.16,0.0,0.3,22.12,7,2017,Thu,3,8,1354.0,18.96,15.8,0.093669500625096,0.8
22701241,2,2017-03-19 11:55:24,2017-03-19 12:16:41,1,3.19,1,N,141,186,1,16.0,0.0,0.5,5.04,0.0,0.3,26.88,3,2017,Sun,6,11,1277.0,21.84,16.8,0.07247512010757487,0.8
3488699,2,2017-01-13 13:07:07,2017-01-13 13:29:56,3,3.28,1,N,263,229,1,16.0,0.0,0.5,2.0,0.0,0.3,20.8,1,2017,Fri,4,13,1369.0,18.8,16.8,0.09779827605058712,0.8
63624412,2,2017-07-27 04:08:41,2017-07-27 04:16:55,1,3.66,1,N,144,80,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,7,2017,Thu,3,4,494.0,13.8,13.8,-0.1430469571030621,0.8
34659418,1,2017-04-26 17:57:54,2017-04-26 18:01:27,1,0.4,1,N,236,236,1,4.0,1.0,0.5,1.45,0.0,0.3,8.7,4,2017,Wed,2,17,213.0,7.25,5.8,-0.22039268340726256,0.8
86278392,1,2017-10-13 17:07:01,2017-10-13 17:18:28,1,1.5,1,N,48,239,1,9.5,1.0,0.5,2.25,0.0,0.3,15.8,10,2017,Fri,4,17,687.0,13.55,11.3,-0.08992337996174289,0.8
36456727,2,2017-04-30 00:42:30,2017-04-30 00:56:35,1,2.07,1,N,249,137,1,11.0,0.5,0.5,2.46,0.0,0.3,17.22,4,2017,Sun,6,0,845.0,14.76,12.3,-0.04643361214656966,0.8
74688440,2,2017-09-06 09:50:00,2017-09-06 09:56:07,6,1.28,1,N,90,125,1,6.5,0.0,0.5,1.46,0.0,0.3,10.22,9,2017,Wed,2,9,367.0,8.76,7.3,-0.17800392237222032,0.8
41138945,2,2017-05-08 19:34:45,2017-05-08 19:45:41,1,1.6,1,N,141,236,1,8.5,1.0,0.5,2.06,0.0,0.3,14.42,5,2017,Mon,0,19,656.0,12.36,10.3,-0.09845618250775788,0.8
45352680,1,2017-05-26 19:13:47,2017-05-26 19:29:48,1,1.9,1,Y,100,142,2,11.5,1.0,0.5,0.0,0.0,0.3,13.3,5,2017,Fri,4,19,961.0,13.3,13.3,-0.01450441552277159,0.8
50309017,2,2017-06-14 14:49:35,2017-06-14 15:10:06,2,2.78,1,N,163,75,1,14.5,0.0,0.5,0.0,0.0,0.3,15.3,6,2017,Wed,2,14,1231.0,15.3,15.3,0.05981354213606874,0.8
110747216,2,2017-12-31 09:44:13,2017-12-31 09:55:19,1,2.42,1,N,233,43,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,12,2017,Sun,6,9,666.0,11.3,11.3,-0.09570366555743047,0.8
60846694,2,2017-07-17 18:46:44,2017-07-17 19:11:34,1,8.19,1,N,74,241,1,26.5,1.0,0.5,2.0,0.0,0.3,32.3,7,2017,Mon,0,18,1490.0,30.3,28.3,0.1311037311495489,0.8
47077545,1,2017-06-01 08:32:15,2017-06-01 08:45:37,1,1.5,1,N,263,141,1,10.0,0.0,0.5,3.2,0.0,0.3,17.2,6,2017,Thu,3,8,802.0,14.0,10.8,-0.05826943503297756,0.8
88749685,2,2017-10-21 10:48:58,2017-10-21 10:57:35,2,0.84,1,N,90,79,1,7.0,0.0,0.5,1.0,0.0,0.3,9.8,10,2017,Sat,5,10,517.0,8.8,7.8,-0.13671616811730902,0.8
32034074,1,2017-04-19 13:42:18,2017-04-19 13:57:39,1,2.3,1,N,138,129,1,12.0,0.0,0.5,5.0,0.0,0.3,22.8,4,2017,Wed,2,13,921.0,17.8,12.8,-0.02551448332408127,0.8
24491397,2,2017-03-24 07:45:51,2017-03-24 08:08:20,1,11.85,1,N,264,264,1,33.5,0.0,0.5,8.0,0.0,0.3,50.3,3,2017,Fri,4,7,1349.0,42.3,34.3,0.09229324214993229,0.8
6508859,2,2017-01-29 19:25:48,2017-01-29 19:39:07,5,3.12,1,N,158,50,1,12.5,0.0,0.5,3.32,0.0,0.3,19.94,1,2017,Sun,6,19,799.0,16.62,13.3,-0.059095190118075784,0.8
22568936,2,2017-03-18 23:29:30,2017-03-18 23:36:38,1,1.49,1,N,181,25,1,7.0,0.5,0.5,1.66,0.0,0.3,11.62,3,2017,Sat,5,23,428.0,9.96,8.3,-0.16121356897522304,0.8
39035790,2,2017-05-07 18:29:52,2017-05-07 19:04:48,2,15.94,1,N,132,145,2,46.0,0.0,0.5,0.0,0.0,0.3,46.8,5,2017,Sun,6,18,2096.0,46.8,46.8,0.29790625833939055,0.8
62655303,2,2017-07-23 17:31:47,2017-07-23 17:47:14,1,2.0,1,N,186,162,1,11.5,0.0,0.5,2.09,0.0,0.3,16.48,7,2017,Sun,6,17,927.0,14.39,12.3,-0.023862973153884817,0.8
33760143,2,2017-04-29 01:14:17,2017-04-29 01:23:07,1,1.91,1,N,158,50,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,4,2017,Sat,5,1,530.0,9.8,9.8,-0.13313789608188337,0.8
42185466,2,2017-05-11 18:33:00,2017-05-11 18:39:00,1,0.7,1,N,229,170,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3,5,2017,Thu,3,18,360.0,7.3,7.3,-0.1799306842374495,0.8
73832529,1,2017-09-02 16:48:38,2017-09-02 16:54:07,1,1.0,1,N,239,142,1,6.0,0.0,0.5,1.02,0.0,0.3,8.84,9,2017,Sat,5,16,329.0,7.82,6.8,-0.1884634867834645,0.8
77957539,1,2017-09-16 12:43:42,2017-09-16 12:55:36,2,0.9,1,N,261,231,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,9,2017,Sat,5,12,714.0,9.8,9.8,-0.08249158419585885,0.8
36634316,2,2017-04-30 14:29:26,2017-04-30 14:34:49,1,0.85,1,N,236,263,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,4,2017,Sun,6,14,323.0,6.8,6.8,-0.19011499695366096,0.8
18181025,2,2017-03-04 18:37:00,2017-03-04 18:41:01,3,0.62,1,N,141,237,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,3,2017,Sat,5,18,241.0,5.8,5.8,-0.2126856359463458,0.8
97715341,1,2017-11-17 22:10:38,2017-11-17 22:14:19,1,0.9,1,N,236,237,1,5.0,0.5,0.5,1.25,0.0,0.3,8.8,11,2017,Fri,4,22,221.0,7.55,6.3,-0.21819066984700064,0.8
19520998,1,2017-03-08 13:53:57,2017-03-08 14:09:06,1,1.5,1,N,230,90,1,10.5,0.0,0.5,2.8,0.0,0.3,16.9,3,2017,Wed,2,13,909.0,14.1,11.3,-0.02881750366447417,0.8
41720145,2,2017-05-10 12:01:22,2017-05-10 12:37:51,3,4.0,1,N,100,142,2,21.0,0.0,0.5,0.0,0.0,0.3,21.8,5,2017,Wed,2,12,2189.0,21.8,21.8,0.32350466597743555,0.8
13019388,2,2017-02-18 16:43:19,2017-02-18 17:02:45,2,2.19,1,N,50,161,1,13.5,0.0,0.5,2.86,0.0,0.3,20.02,2,2017,Sat,5,16,1166.0,17.16,14.3,0.04192218195894051,0.8
77491286,2,2017-09-14 23:21:12,2017-09-14 23:42:32,2,2.78,1,N,164,140,1,15.5,0.5,0.5,2.0,0.0,0.3,20.8,9,2017,Thu,3,23,1280.0,18.8,16.8,0.07330087519267309,0.8
63403275,2,2017-07-26 12:01:54,2017-07-26 12:10:31,1,0.8,1,N,170,186,1,7.0,0.0,0.5,2.34,0.0,0.3,12.48,7,2017,Wed,2,12,517.0,10.14,7.8,-0.13671616811730902,0.8
103571464,2,2017-12-07 13:48:52,2017-12-07 14:29:07,1,17.96,3,N,164,1,1,70.0,0.0,0.5,17.88,19.1,0.3,125.66,12,2017,Thu,3,13,2415.0,107.78,70.3,0.38571154905483523,0.8
77894522,1,2017-09-16 06:37:35,2017-09-16 06:46:25,1,2.3,1,N,144,186,1,9.5,0.0,0.5,0.0,0.0,0.3,10.3,9,2017,Sat,5,6,530.0,10.3,10.3,-0.13313789608188337,0.8
66824517,2,2017-08-07 12:08:45,2017-08-07 12:24:51,3,2.5,1,N,100,43,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,8,2017,Mon,0,12,966.0,13.3,13.3,-0.01312815704760788,0.8
99464609,1,2017-11-23 21:47:08,2017-11-23 21:52:15,1,0.9,1,N,162,230,1,5.5,0.5,0.5,1.35,0.0,0.3,9.5,11,2017,Thu,3,21,307.0,8.15,6.8,-0.19451902407418484,0.8
26287847,1,2017-03-31 06:39:23,2017-03-31 06:47:29,1,2.1,1,N,151,142,1,9.0,0.0,0.5,1.2,0.0,0.3,12.2,3,2017,Fri,4,6,486.0,11.0,9.8,-0.145248970663324,0.8
46190675,1,2017-05-30 08:16:02,2017-05-30 08:27:51,1,3.4,1,N,87,246,1,13.0,0.0,0.5,2.75,0.0,0.3,19.3,5,2017,Tue,1,8,709.0,16.55,13.8,-0.08386784267102257,0.8
31079833,1,2017-04-16 18:07:02,2017-04-16 18:39:33,1,4.2,1,N,231,50,1,22.0,0.0,0.5,3.0,0.0,0.3,28.8,4,2017,Sun,6,18,1951.0,25.8,22.8,0.25799476255964293,0.8
